transaction_id,booking_id,transaction_date,transaction_time,transaction_hour,room_number,room_type,nights,base_rate,amount,payment_method,channel,transaction_type,staff_id,is_anomaly,anomaly_type
TXN0007784,BK004064,2024-08-09,15:33:00,15,126,Suite,1,140,159.25,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007785,BK004046,2024-08-08,14:12:00,14,136,Standard Double,5,85,425.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007786,BK002196,2024-05-14,13:27:00,13,108,Standard Double,1,85,85.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0007787,BK000391,2024-01-29,13:36:00,13,113,Standard Single,3,65,195.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0007788,BK003659,2024-07-22,15:40:00,15,137,Suite,2,140,280.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0007789,BK000834,2024-02-28,13:43:00,13,107,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0007790,BK001284,2024-03-23,16:56:00,16,152,Standard Double,1,85,91.61,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007791,BK000780,2024-02-24,16:40:00,16,101,Standard Double,3,85,277.2,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007792,BK001480,2024-04-02,14:28:00,14,141,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007793,BK006095,2024-12-17,15:03:00,15,124,Standard Double,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0007794,BK000888,2024-03-02,14:38:00,14,117,Standard Double,1,85,92.51,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007795,BK002189,2024-05-13,14:18:00,14,143,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007796,BK004608,2024-09-06,15:30:00,15,108,Standard Double,1,85,91.11,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0007797,BK000088,2024-01-07,15:55:00,15,131,Standard Double,2,85,181.63,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007798,BK005905,2024-12-01,13:22:00,13,111,Standard Double,2,85,186.43,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007799,BK000570,2024-02-11,14:54:00,14,125,Queen Room,3,95,322.17,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007800,BK006229,2024-12-27,16:57:00,16,137,Standard Single,4,65,289.02,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007801,BK004703,2024-09-12,16:01:00,16,141,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007802,BK004018,2024-08-07,16:39:00,16,115,Standard Single,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0007803,BK002838,2024-06-17,18:25:00,18,145,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007804,BK004574,2024-09-03,13:20:00,13,151,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0007805,BK000639,2024-02-17,12:24:00,12,138,Standard Double,7,85,666.11,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007806,BK000090,2024-01-07,16:38:00,16,151,Standard Single,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF005,0,None
TXN0007807,BK003677,2024-07-23,15:15:00,15,103,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007808,BK006193,2024-12-24,13:17:00,13,110,Standard Single,1,20,20.0,OTA (Booking.com),Hotels.com,Pet Fee,STAFF002,0,None
TXN0007809,BK006151,2024-12-21,18:21:00,18,103,Standard Single,5,65,346.06,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007810,BK004055,2024-08-09,12:30:00,12,128,Standard Double,2,85,189.21,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007811,BK000484,2024-02-06,15:12:00,15,114,Standard Double,5,85,425.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007812,BK003449,2024-07-12,14:40:00,14,126,Suite,1,140,148.17,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007813,BK003372,2024-07-08,12:38:00,12,115,Standard Single,1,20,20.0,Cash,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0007814,BK005257,2024-10-16,14:23:00,14,142,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007815,BK005468,2024-10-29,15:55:00,15,128,Standard Single,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0007816,BK005381,2024-10-23,13:35:00,13,137,Queen Room,1,95,95.0,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0007817,BK005412,2024-10-25,13:29:00,13,127,Standard Single,1,65,70.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007818,BK003199,2024-07-01,14:17:00,14,128,Standard Single,3,65,195.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0007819,BK005812,2024-11-24,17:09:00,17,133,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0007820,BK005426,2024-10-26,16:33:00,16,138,Queen Room,5,95,539.91,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007821,BK000765,2024-02-23,17:35:00,17,116,Standard Single,1,20,20.0,Credit Card,Front Desk,Parking Fee,STAFF002,0,None
TXN0007822,BK000675,2024-02-18,12:59:00,12,109,Queen Room,1,95,105.21,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007823,BK003769,2024-07-27,16:24:00,16,136,Standard Single,2,65,148.2,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007824,BK004120,2024-08-12,12:28:00,12,106,Suite,1,20,20.0,OTA (Booking.com),Hotels.com,Early Check-in Fee,STAFF002,0,None
TXN0007825,BK004052,2024-08-09,15:00:00,15,120,Standard Double,3,85,282.55,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007826,BK000004,2024-01-01,18:13:00,18,149,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007827,BK006017,2024-12-10,19:49:00,19,146,Queen Room,1,25,25.0,Cash,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0007828,BK002358,2024-05-23,15:07:00,15,127,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0007829,BK004406,2024-08-25,16:40:00,16,141,Suite,3,140,473.71,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007830,BK002415,2024-05-26,17:31:00,17,131,Standard Double,1,15,15.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0007831,BK004956,2024-09-28,12:42:00,12,104,Standard Double,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF003,0,None
TXN0007832,BK005516,2024-11-02,12:01:00,12,134,Standard Single,2,65,142.52,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007833,BK002048,2024-05-04,14:27:00,14,107,Standard Single,4,65,273.39,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007834,BK001915,2024-04-28,12:35:00,12,119,Standard Double,2,85,188.36,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007835,BK005524,2024-11-02,13:51:00,13,119,Standard Single,1,25,25.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF003,0,None
TXN0007836,BK004015,2024-08-07,14:43:00,14,118,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007837,BK002979,2024-06-22,16:26:00,16,140,Queen Room,4,95,430.22,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007838,BK003821,2024-07-29,14:47:00,14,116,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007839,BK003698,2024-07-24,15:48:00,15,110,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007840,BK001320,2024-03-25,14:18:00,14,101,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007841,BK004989,2024-09-29,15:20:00,15,135,Suite,4,140,620.08,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0007842,BK005806,2024-11-24,15:13:00,15,146,Standard Double,4,85,371.42,OTA (Booking.com),Direct Website,Room Charge,STAFF005,0,None
TXN0007843,BK005194,2024-10-13,13:29:00,13,138,Standard Double,1,85,91.76,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007844,BK004996,2024-09-30,14:24:00,14,117,Queen Room,1,95,95.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007845,BK004874,2024-09-23,15:54:00,15,147,Standard Single,1,10,10.0,Cash,Front Desk,Parking Fee,STAFF005,0,None
TXN0007846,BK000886,2024-03-02,18:16:00,18,116,Standard Double,2,85,180.98,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007847,BK002527,2024-06-02,15:20:00,15,111,Queen Room,1,95,105.83,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0007848,BK000437,2024-02-02,18:45:00,18,142,Standard Single,1,10,10.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF003,0,None
TXN0007849,BK002912,2024-06-20,15:06:00,15,121,Standard Double,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0007850,BK002887,2024-06-19,13:24:00,13,125,Standard Single,1,20,20.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF001,0,None
TXN0007851,BK003202,2024-07-02,15:51:00,15,148,Standard Single,1,20,20.0,Cash,Front Desk,Pet Fee,STAFF001,0,None
TXN0007852,BK000656,2024-02-18,15:39:00,15,148,Standard Single,3,65,212.17,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007853,BK001522,2024-04-04,16:42:00,16,137,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007854,BK002139,2024-05-10,12:02:00,12,103,Standard Double,3,85,269.13,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007855,BK004585,2024-09-04,14:28:00,14,133,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007856,BK003818,2024-07-29,14:03:00,14,109,Standard Single,1,25,25.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF004,0,None
TXN0007857,BK005816,2024-11-25,16:29:00,16,139,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007858,BK004043,2024-08-08,12:21:00,12,112,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007859,BK000899,2024-03-03,17:05:00,17,130,Standard Double,5,85,481.82,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007860,BK005121,2024-10-08,12:11:00,12,128,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007861,BK004650,2024-09-09,14:34:00,14,146,Standard Double,1,85,85.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007862,BK000751,2024-02-23,13:49:00,13,119,Standard Double,5,85,449.67,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007863,BK002081,2024-05-06,15:38:00,15,145,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007864,BK003476,2024-07-13,12:10:00,12,133,Queen Room,3,95,319.46,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007865,BK005152,2024-10-10,13:10:00,13,126,Queen Room,2,95,190.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF001,0,None
TXN0007866,BK002973,2024-06-22,12:46:00,12,111,Standard Single,4,65,292.18,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0007867,BK001824,2024-04-22,13:49:00,13,105,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007868,BK003178,2024-07-01,13:50:00,13,133,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007869,BK003700,2024-07-24,14:33:00,14,129,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007870,BK003190,2024-07-01,18:59:00,18,139,Standard Double,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0007871,BK002276,2024-05-18,12:05:00,12,109,Standard Single,3,65,209.37,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007872,BK004358,2024-08-23,14:24:00,14,130,Standard Double,5,85,471.74,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007873,BK005385,2024-10-24,16:01:00,16,134,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007874,BK000400,2024-01-30,17:40:00,17,106,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007875,BK001888,2024-04-26,15:19:00,15,106,Standard Double,1,10,10.0,Cash,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0007876,BK003890,2024-08-01,16:53:00,16,129,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007877,BK001408,2024-03-29,18:46:00,18,138,Standard Double,2,85,183.95,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007878,BK004638,2024-09-08,12:15:00,12,124,Standard Single,1,65,71.92,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007879,BK000409,2024-01-30,15:05:00,15,131,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007880,BK002166,2024-05-12,12:50:00,12,133,Standard Single,1,25,25.0,Credit Card,Front Desk,Parking Fee,STAFF001,0,None
TXN0007881,BK004493,2024-08-29,13:34:00,13,121,Queen Room,5,95,475.0,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0007882,BK004337,2024-08-21,12:39:00,12,140,Queen Room,1,15,15.0,OTA (Booking.com),Expedia,Pet Fee,STAFF001,0,None
TXN0007883,BK005573,2024-11-06,14:01:00,14,115,Suite,7,140,980.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007884,BK005676,2024-11-14,15:17:00,15,120,Standard Single,1,65,65.0,OTA (Booking.com),Direct Website,Room Charge,STAFF002,0,None
TXN0007885,BK003354,2024-07-07,15:40:00,15,150,Standard Double,4,85,380.89,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007886,BK005847,2024-11-27,20:09:00,20,129,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007887,BK002457,2024-05-29,13:01:00,13,115,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007888,BK000603,2024-02-14,16:40:00,16,104,Standard Single,2,65,130.0,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0007889,BK003131,2024-06-29,14:55:00,14,126,Standard Single,1,65,70.4,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007890,BK001090,2024-03-13,14:21:00,14,102,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007891,BK001949,2024-04-29,17:12:00,17,143,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007892,BK000120,2024-01-09,16:43:00,16,151,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007893,BK006033,2024-12-12,16:29:00,16,135,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007894,BK002323,2024-05-21,15:15:00,15,131,Standard Double,1,15,15.0,Cash,Front Desk,Pet Fee,STAFF005,0,None
TXN0007895,BK001301,2024-03-23,13:06:00,13,148,Suite,2,140,296.86,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007896,BK002239,2024-05-16,14:10:00,14,141,Suite,1,15,15.0,Credit Card,Front Desk,Parking Fee,STAFF004,0,None
TXN0007897,BK003100,2024-06-27,16:04:00,16,101,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007898,BK005762,2024-11-20,16:26:00,16,148,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007899,BK003653,2024-07-22,15:33:00,15,144,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007900,BK002986,2024-06-22,13:38:00,13,149,Standard Double,1,20,20.0,Cash,Front Desk,Pet Fee,STAFF004,0,None
TXN0007901,BK002108,2024-05-08,16:33:00,16,108,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007902,BK001452,2024-03-31,18:39:00,18,130,Standard Single,1,65,71.23,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007903,BK004219,2024-08-16,15:47:00,15,108,Queen Room,3,95,313.86,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007904,BK000434,2024-02-02,16:45:00,16,142,Standard Single,1,65,73.48,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007905,BK005190,2024-10-13,18:23:00,18,142,Standard Single,2,65,148.15,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007906,BK004533,2024-08-31,16:42:00,16,117,Standard Double,3,85,276.81,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0007907,BK001390,2024-03-29,13:45:00,13,117,Standard Double,1,85,95.35,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007908,BK001589,2024-04-08,13:07:00,13,106,Standard Single,3,65,195.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007909,BK000097,2024-01-08,15:05:00,15,139,Suite,2,140,280.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007910,BK002631,2024-06-07,15:42:00,15,108,Standard Single,2,65,138.21,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007911,BK002579,2024-06-05,15:53:00,15,143,Standard Single,1,10,10.0,OTA (Booking.com),Booking.com,Early Check-in Fee,STAFF003,0,None
TXN0007912,BK006435,2024-08-06,14:40:00,18,129,Standard Single,2,65,682.6,Cash,Front Desk,Room Charge,STAFF005,1,Large Cash Payment
TXN0007913,BK004726,2024-09-13,12:31:00,12,138,Standard Single,1,65,72.56,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007914,BK002297,2024-05-19,15:32:00,15,110,Queen Room,1,10,10.0,OTA (Booking.com),Hotels.com,Late Check-out Fee,STAFF004,0,None
TXN0007915,BK000756,2024-02-23,20:01:00,20,131,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF005,0,None
TXN0007916,BK001774,2024-04-19,15:13:00,15,115,Standard Double,2,85,179.18,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007917,BK000150,2024-01-11,15:41:00,15,150,Standard Double,1,85,85.0,OTA (Booking.com),Direct Website,Room Charge,STAFF005,0,None
TXN0007918,BK000879,2024-03-02,14:48:00,14,109,Standard Single,1,65,71.61,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0007919,BK003945,2024-08-04,14:00:00,14,142,Standard Double,3,85,269.51,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007920,BK000537,2024-02-09,13:38:00,13,131,Standard Double,4,85,389.21,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007921,BK006194,2024-12-24,16:53:00,16,131,Standard Single,3,65,195.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0007922,BK000463,2024-02-04,13:21:00,13,112,Queen Room,5,95,511.49,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007923,BK003308,2024-07-06,15:19:00,15,141,Standard Double,2,85,179.08,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007924,BK000233,2024-01-18,15:06:00,15,126,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007925,BK005142,2024-10-09,16:07:00,16,125,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007926,BK002650,2024-06-07,16:23:00,16,114,Suite,1,140,150.64,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007927,BK006245,2024-12-28,13:14:00,13,149,Standard Double,1,85,91.67,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007928,BK000819,2024-02-26,15:35:00,15,145,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007929,BK006362,2024-12-02,15:27:00,13,147,Standard Single,1,65,396.48,Credit Card,Front Desk,Room Charge,STAFF003,1,Unusually High Amount
TXN0007930,BK004833,2024-09-20,16:49:00,16,125,Standard Single,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF004,0,None
TXN0007931,BK001971,2024-05-01,16:12:00,16,112,Suite,2,140,280.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007932,BK002669,2024-06-08,16:18:00,16,131,Standard Double,2,85,187.18,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0007933,BK000825,2024-02-27,14:57:00,14,113,Queen Room,5,95,475.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007934,BK001939,2024-04-29,17:46:00,17,146,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007935,BK001696,2024-04-15,18:58:00,18,131,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007936,BK000957,2024-03-05,15:47:00,15,132,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007937,BK005673,2024-11-13,13:41:00,13,113,Standard Double,3,85,255.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007938,BK000012,2024-01-01,14:31:00,14,126,Standard Double,1,15,15.0,Credit Card,Front Desk,Pet Fee,STAFF004,0,None
TXN0007939,BK005931,2024-12-03,13:05:00,13,146,Standard Single,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0007940,BK002413,2024-05-26,12:08:00,12,147,Suite,3,140,443.99,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0007941,BK006438,2024-06-04,22:10:00,21,121,Standard Single,1,65,324.55,Credit Card,OTA (Booking.com),No-show Fee,STAFF004,1,No-show Fee Anomaly
TXN0007942,BK003593,2024-07-19,19:49:00,19,137,Queen Room,2,95,217.82,OTA (Booking.com),Direct Website,Room Charge,STAFF002,0,None
TXN0007943,BK005934,2024-12-03,12:12:00,12,132,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007944,BK003678,2024-07-23,14:54:00,14,107,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007945,BK000627,2024-02-16,13:49:00,13,104,Standard Single,3,65,205.48,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007946,BK002371,2024-05-24,14:45:00,14,124,Suite,1,140,156.65,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007947,BK006200,2024-12-25,14:51:00,14,113,Standard Double,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF003,0,None
TXN0007948,BK004341,2024-08-21,16:10:00,16,101,Standard Single,5,65,325.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007949,BK000742,2024-02-22,12:42:00,12,149,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007950,BK005422,2024-10-26,12:13:00,12,143,Queen Room,2,95,214.45,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0007951,BK004974,2024-09-28,12:35:00,12,146,Standard Double,4,85,384.01,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007952,BK006007,2024-12-09,14:54:00,14,144,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007953,BK003788,2024-07-28,13:43:00,13,148,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
